,sentiment,city,country,region,Unnamed: 0
13176,positive,Salt,Saudi Arabia,Gulf,13176.0
13177,neutral,Riyadh,Saudi Arabia,Gulf,13177.0
13178,neutral,Salt,Jordan,Levant,13178.0
13179,neutral,Riyadh,Saudi Arabia,Gulf,13179.0
13180,negative,Riyadh,Saudi Arabia,Gulf,13180.0
13181,neutral,Jeddha,Saudi Arabia,Gulf,13181.0
13182,neutral,Riyadh,Saudi Arabia,Gulf,13182.0
13183,negative,Riyadh,Saudi Arabia,Gulf,13183.0
13184,neutral,Salt,Jordan,Levant,13184.0
13185,negative,Riyadh,Saudi Arabia,Gulf,13185.0
13186,negative,Riyadh,Saudi Arabia,Gulf,13186.0
13187,neutral,Riyadh,Saudi Arabia,Gulf,13187.0
13188,neutral,Riyadh,Saudi Arabia,Gulf,13188.0
13189,neutral,Riyadh,Saudi Arabia,Gulf,13189.0
13190,negative,Riyadh,Saudi Arabia,Gulf,13190.0
13191,neutral,Riyadh,Saudi Arabia,Gulf,13191.0
13192,neutral,Salt,Jordan,Levant,13192.0
13193,neutral,Riyadh,Saudi Arabia,Gulf,13193.0
13194,positive,Riyadh,Saudi Arabia,Gulf,13194.0
13195,neutral,Salt,Jordan,Levant,13195.0
13196,neutral,Riyadh,Saudi Arabia,Gulf,13196.0
13197,negative,Jeddha,Saudi Arabia,Gulf,13197.0
13198,neutral,Riyadh,Saudi Arabia,Gulf,13198.0
13199,neutral,Salt,Jordan,Levant,13199.0
13200,negative,Riyadh,Saudi Arabia,Gulf,13200.0
13201,neutral,Riyadh,Saudi Arabia,Gulf,13201.0
13202,negative,Rabat,Morocco,Maghreb,13202.0
13203,negative,Khartoum,Sudan,Nile Basin,13203.0
13204,negative,Riyadh,Saudi Arabia,Gulf,13204.0
13205,neutral,Aleppo,Syria,Levant,13205.0
13206,negative,Riyadh,Saudi Arabia,Gulf,13206.0
13207,negative,Riyadh,Saudi Arabia,Gulf,13207.0
13208,negative,Riyadh,Saudi Arabia,Gulf,13208.0
13209,negative,Salt,Jordan,Levant,13209.0
13210,negative,Riyadh,Saudi Arabia,Gulf,13210.0
13211,negative,Jeddha,Saudi Arabia,Gulf,13211.0
13212,neutral,Riyadh,Saudi Arabia,Gulf,13212.0
13213,positive,Riyadh,Saudi Arabia,Gulf,13213.0
13214,neutral,Jeddha,Saudi Arabia,Gulf,13214.0
13215,negative,Riyadh,Saudi Arabia,Gulf,13215.0
13216,negative,Riyadh,Saudi Arabia,Gulf,13216.0
13217,negative,Riyadh,Saudi Arabia,Gulf,13217.0
13218,negative,Jeddha,Saudi Arabia,Levant,13218.0
13219,negative,Riyadh,Saudi Arabia,Gulf,13219.0
13220,positive,Jeddha,Saudi Arabia,Gulf,13220.0
13221,neutral,Riyadh,Saudi Arabia,Gulf,13221.0
13222,neutral,Riyadh,Saudi Arabia,Gulf,13222.0
13223,positive,Riyadh,Saudi Arabia,Gulf,13223.0
13224,neutral,Salt,Jordan,Levant,13224.0
13225,negative,Riyadh,Saudi Arabia,Gulf,13225.0
13226,negative,Riyadh,Saudi Arabia,Gulf,13226.0
13227,positive,Salt,Jordan,Levant,13227.0
13228,negative,Riyadh,Saudi Arabia,Gulf,13228.0
13229,negative,Aleppo,Syria,Levant,13229.0
13230,neutral,Riyadh,Saudi Arabia,Gulf,13230.0
13231,positive,Riyadh,Saudi Arabia,Gulf,13231.0
13232,negative,Riyadh,Saudi Arabia,Gulf,13232.0
13233,negative,Salt,Jordan,Levant,13233.0
13234,neutral,Khartoum,Sudan,Nile Basin,13234.0
13235,neutral,Riyadh,Saudi Arabia,Gulf,13235.0
13236,neutral,Riyadh,Saudi Arabia,Gulf,13236.0
13237,neutral,Riyadh,Saudi Arabia,Gulf,13237.0
13238,negative,Jeddha,Saudi Arabia,Gulf,13238.0
13239,positive,Jeddha,Saudi Arabia,Gulf,13239.0
13240,negative,Riyadh,Saudi Arabia,Gulf,13240.0
13241,neutral,Riyadh,Saudi Arabia,Gulf,13241.0
13242,neutral,Riyadh,Saudi Arabia,Gulf,13242.0
13243,negative,Jeddha,Saudi Arabia,Gulf,13243.0
13244,negative,Salt,Jordan,Levant,13244.0
13245,neutral,Riyadh,Saudi Arabia,Gulf,13245.0
13246,neutral,Jeddha,Saudi Arabia,Gulf,13246.0
13247,negative,Riyadh,Saudi Arabia,Gulf,13247.0
13248,negative,Aleppo,Syria,Levant,13248.0
13249,neutral,Jeddha,Saudi Arabia,Gulf,13249.0
13250,negative,Riyadh,Saudi Arabia,Gulf,13250.0
13251,neutral,Salt,Jordan,Levant,13251.0
13252,negative,Riyadh,Saudi Arabia,Gulf,13252.0
13253,negative,Riyadh,Saudi Arabia,Gulf,13253.0
13254,negative,Aleppo,Syria,Levant,13254.0
13255,neutral,Riyadh,Saudi Arabia,Gulf,13255.0
13256,neutral,Riyadh,Saudi Arabia,Gulf,13256.0
13257,negative,Riyadh,Saudi Arabia,Gulf,13257.0
13258,neutral,Riyadh,Saudi Arabia,Gulf,13258.0
13259,negative,Riyadh,Saudi Arabia,Gulf,13259.0
13260,neutral,Riyadh,Saudi Arabia,Gulf,13260.0
13261,negative,Riyadh,Saudi Arabia,Gulf,13261.0
13262,negative,Riyadh,Saudi Arabia,Gulf,13262.0
13263,neutral,Riyadh,Saudi Arabia,Gulf,13263.0
13264,positive,Khartoum,Sudan,Nile Basin,13264.0
13265,negative,Salt,Jordan,Levant,13265.0
13266,negative,Riyadh,Saudi Arabia,Gulf,13266.0
13267,neutral,Riyadh,Saudi Arabia,Gulf,13267.0
13268,neutral,Riyadh,Saudi Arabia,Gulf,13268.0
13269,neutral,Jeddha,Saudi Arabia,Gulf,13269.0
13270,neutral,Salt,Jordan,Levant,13270.0
13271,negative,Jeddha,Saudi Arabia,Gulf,13271.0
13272,negative,Riyadh,Saudi Arabia,Gulf,13272.0
13273,negative,Jeddha,Saudi Arabia,Gulf,13273.0
13274,negative,Riyadh,Saudi Arabia,Gulf,13274.0
13275,neutral,Riyadh,Saudi Arabia,Gulf,13275.0
13276,neutral,Riyadh,Saudi Arabia,Gulf,13276.0
13277,negative,Jeddha,Saudi Arabia,Gulf,13277.0
13278,neutral,Jeddha,Saudi Arabia,Gulf,13278.0
13279,negative,Riyadh,Saudi Arabia,Gulf,13279.0
13280,neutral,Jeddha,Saudi Arabia,Gulf,13280.0
13281,negative,Jeddha,Saudi Arabia,Gulf,13281.0
13282,neutral,Riyadh,Saudi Arabia,Gulf,13282.0
13283,neutral,Riyadh,Saudi Arabia,Gulf,13283.0
13284,neutral,Jeddha,Saudi Arabia,Gulf,13284.0
13285,negative,Jeddha,Saudi Arabia,Gulf,13285.0
13286,neutral,Jeddha,Saudi Arabia,Gulf,13286.0
13287,neutral,Riyadh,Saudi Arabia,Gulf,13287.0
13288,negative,Riyadh,Saudi Arabia,Gulf,13288.0
13289,neutral,Riyadh,Saudi Arabia,Gulf,13289.0
13290,negative,Riyadh,Saudi Arabia,Gulf,13290.0
13291,neutral,Amman,Syria,Levant,13291.0
13292,neutral,Amman,Syria,Levant,13292.0
13293,neutral,Riyadh,Saudi Arabia,Gulf,13293.0
13294,neutral,Riyadh,Saudi Arabia,Gulf,13294.0
13295,negative,Jeddha,Saudi Arabia,Gulf,13295.0
13296,negative,Riyadh,Saudi Arabia,Gulf,13296.0
13297,negative,Salt,Jordan,Levant,13297.0
13298,neutral,Jeddha,Saudi Arabia,Gulf,13298.0
13299,negative,Aleppo,Syria,Levant,13299.0
13300,negative,Riyadh,Saudi Arabia,Gulf,13300.0
13301,negative,Khartoum,Sudan,Nile Basin,13301.0
13302,negative,Riyadh,Saudi Arabia,Gulf,13302.0
13303,neutral,Riyadh,Saudi Arabia,Gulf,13303.0
13304,negative,Riyadh,Saudi Arabia,Gulf,13304.0
13305,neutral,Riyadh,Saudi Arabia,Gulf,13305.0
13306,neutral,Khartoum,Sudan,Nile Basin,13306.0
13307,negative,Riyadh,Saudi Arabia,Gulf,13307.0
13308,negative,Riyadh,Saudi Arabia,Gulf,13308.0
13309,neutral,Riyadh,Saudi Arabia,Gulf,13309.0
13310,neutral,Salt,Jordan,Levant,13310.0
13311,neutral,Riyadh,Saudi Arabia,Gulf,13311.0
13312,negative,Riyadh,Saudi Arabia,Gulf,13312.0
13313,negative,Salt,Jordan,Levant,13313.0
13314,negative,Riyadh,Saudi Arabia,Gulf,13314.0
13315,positive,Riyadh,Saudi Arabia,Gulf,13315.0
13316,neutral,Jeddha,Saudi Arabia,Gulf,13316.0
13317,neutral,Salt,Jordan,Levant,13317.0
13318,neutral,Riyadh,Saudi Arabia,Gulf,13318.0
13319,neutral,Jeddha,Saudi Arabia,Gulf,13319.0
13320,neutral,Riyadh,Saudi Arabia,Gulf,13320.0
13321,negative,Salt,Jordan,Levant,13321.0
13322,negative,Salt,Jordan,Levant,13322.0
13323,negative,Riyadh,Saudi Arabia,Gulf,13323.0
13324,neutral,Riyadh,Saudi Arabia,Gulf,13324.0
13325,negative,Riyadh,Saudi Arabia,Gulf,13325.0
13326,neutral,Riyadh,Saudi Arabia,Gulf,13326.0
13327,negative,Riyadh,Saudi Arabia,Gulf,13327.0
13328,negative,Riyadh,Saudi Arabia,Gulf,13328.0
13329,negative,Riyadh,Saudi Arabia,Gulf,13329.0
13330,positive,Khartoum,Sudan,Nile Basin,13330.0
13331,negative,Riyadh,Saudi Arabia,Gulf,13331.0
13332,negative,Riyadh,Saudi Arabia,Gulf,13332.0
13333,negative,Riyadh,Saudi Arabia,Gulf,13333.0
13334,negative,Salt,Jordan,Levant,13334.0
13335,neutral,Riyadh,Saudi Arabia,Gulf,13335.0
13336,neutral,Riyadh,Saudi Arabia,Gulf,13336.0
13337,neutral,Riyadh,Saudi Arabia,Gulf,13337.0
13338,negative,Riyadh,Saudi Arabia,Gulf,13338.0
13339,neutral,Jeddha,Saudi Arabia,Gulf,13339.0
13340,neutral,Riyadh,Saudi Arabia,Gulf,13340.0
13341,neutral,Salt,Saudi Arabia,Gulf,13341.0
13342,neutral,Salt,Saudi Arabia,Gulf,13342.0
13343,neutral,Riyadh,Saudi Arabia,Gulf,13343.0
13344,negative,Salt,Jordan,Levant,13344.0
13345,negative,Riyadh,Saudi Arabia,Gulf,13345.0
13346,neutral,Riyadh,Saudi Arabia,Gulf,13346.0
13347,negative,Riyadh,Saudi Arabia,Gulf,13347.0
13348,negative,Salt,Jordan,Levant,13348.0
13349,neutral,Riyadh,Saudi Arabia,Gulf,13349.0
13350,neutral,Riyadh,Saudi Arabia,Gulf,13350.0
13351,negative,Riyadh,Saudi Arabia,Gulf,13351.0
13352,neutral,Riyadh,Saudi Arabia,Gulf,13352.0
13353,neutral,Jeddha,Saudi Arabia,Gulf,13353.0
13354,neutral,Riyadh,Saudi Arabia,Gulf,13354.0
13355,negative,Riyadh,Saudi Arabia,Gulf,13355.0
13356,neutral,Riyadh,Saudi Arabia,Gulf,13356.0
13357,neutral,Salt,Saudi Arabia,Gulf,13357.0
13358,neutral,Riyadh,Saudi Arabia,Gulf,13358.0
13359,neutral,Riyadh,Saudi Arabia,Gulf,13359.0
13360,positive,Riyadh,Saudi Arabia,Gulf,13360.0
13361,neutral,Riyadh,Saudi Arabia,Gulf,13361.0
13362,neutral,Jeddha,Saudi Arabia,Levant,13362.0
13363,neutral,Salt,Jordan,Levant,13363.0
13364,neutral,Riyadh,Saudi Arabia,Gulf,13364.0
13365,negative,Riyadh,Saudi Arabia,Gulf,13365.0
13366,negative,Riyadh,Saudi Arabia,Gulf,13366.0
13367,positive,Salt,Jordan,Levant,13367.0
13368,neutral,Riyadh,Saudi Arabia,Gulf,13368.0
13369,neutral,Riyadh,Saudi Arabia,Gulf,13369.0
13370,negative,Riyadh,Saudi Arabia,Gulf,13370.0
13371,neutral,Riyadh,Saudi Arabia,Gulf,13371.0
13372,neutral,Riyadh,Saudi Arabia,Gulf,13372.0
13373,negative,Riyadh,Saudi Arabia,Gulf,13373.0
13374,neutral,Riyadh,Saudi Arabia,Gulf,13374.0
13375,neutral,Riyadh,Saudi Arabia,Gulf,13375.0
13376,neutral,Riyadh,Saudi Arabia,Gulf,13376.0
13377,neutral,Riyadh,Saudi Arabia,Gulf,13377.0
13378,negative,Riyadh,Saudi Arabia,Gulf,13378.0
13379,neutral,Riyadh,Saudi Arabia,Gulf,13379.0
13380,neutral,Riyadh,Saudi Arabia,Gulf,13380.0
13381,neutral,Salt,Jordan,Levant,13381.0
13382,negative,Rabat,Morocco,Maghreb,13382.0
13383,negative,Riyadh,Saudi Arabia,Gulf,13383.0
13384,neutral,Riyadh,Saudi Arabia,Gulf,13384.0
13385,negative,Rabat,Morocco,Maghreb,13385.0
13386,negative,Rabat,Morocco,Maghreb,13386.0
13387,negative,Riyadh,Saudi Arabia,Gulf,13387.0
13388,negative,Riyadh,Saudi Arabia,Gulf,13388.0
13389,neutral,Jeddha,Saudi Arabia,Gulf,13389.0
13390,neutral,Riyadh,Saudi Arabia,Gulf,13390.0
13391,neutral,Riyadh,Saudi Arabia,Gulf,13391.0
13392,neutral,Riyadh,Saudi Arabia,Gulf,13392.0
13393,neutral,Riyadh,Saudi Arabia,Gulf,13393.0
13394,negative,Riyadh,Saudi Arabia,Gulf,13394.0
13395,neutral,Riyadh,Saudi Arabia,Gulf,13395.0
13396,neutral,Riyadh,Saudi Arabia,Gulf,13396.0
13397,neutral,Jeddha,Saudi Arabia,Gulf,13397.0
13398,negative,Riyadh,Saudi Arabia,Gulf,13398.0
13399,neutral,Riyadh,Saudi Arabia,Gulf,13399.0
13400,neutral,Riyadh,Saudi Arabia,Gulf,13400.0
13401,negative,Riyadh,Saudi Arabia,Gulf,13401.0
13402,neutral,Riyadh,Saudi Arabia,Gulf,13402.0
13403,negative,Riyadh,Saudi Arabia,Gulf,13403.0
13404,negative,Riyadh,Saudi Arabia,Gulf,13404.0
13405,negative,Riyadh,Saudi Arabia,Gulf,13405.0
13406,neutral,Salt,Jordan,Levant,13406.0
13407,neutral,Jeddha,Saudi Arabia,Gulf,13407.0
13408,positive,Riyadh,Saudi Arabia,Gulf,13408.0
13409,negative,Riyadh,Saudi Arabia,Gulf,13409.0
13410,negative,Jeddha,Saudi Arabia,Gulf,13410.0
13411,neutral,Riyadh,Saudi Arabia,Gulf,13411.0
13412,negative,Aleppo,Syria,Levant,13412.0
13413,neutral,Riyadh,Saudi Arabia,Gulf,13413.0
13414,neutral,Riyadh,Saudi Arabia,Gulf,13414.0
13415,neutral,Riyadh,Saudi Arabia,Gulf,13415.0
13416,neutral,Riyadh,Saudi Arabia,Gulf,13416.0
13417,neutral,Jeddha,Saudi Arabia,Gulf,13417.0
13418,neutral,Riyadh,Saudi Arabia,Gulf,13418.0
13419,neutral,Riyadh,Saudi Arabia,Gulf,13419.0
13420,neutral,Riyadh,Saudi Arabia,Gulf,13420.0
13421,neutral,Riyadh,Saudi Arabia,Gulf,13421.0
13422,neutral,Riyadh,Saudi Arabia,Gulf,13422.0
13423,neutral,Riyadh,Saudi Arabia,Gulf,13423.0
13424,neutral,Riyadh,Saudi Arabia,Gulf,13424.0
13425,negative,Salt,Jordan,Levant,13425.0
13426,negative,Riyadh,Saudi Arabia,Gulf,13426.0
13427,neutral,Riyadh,Saudi Arabia,Gulf,13427.0
13428,neutral,Jeddha,Saudi Arabia,Gulf,13428.0
13429,neutral,Riyadh,Saudi Arabia,Gulf,13429.0
13430,neutral,Salt,Jordan,Levant,13430.0
13431,neutral,Riyadh,Saudi Arabia,Gulf,13431.0
13432,neutral,Riyadh,Saudi Arabia,Gulf,13432.0
13433,neutral,Riyadh,Saudi Arabia,Gulf,13433.0
13434,neutral,Riyadh,Saudi Arabia,Gulf,13434.0
13435,neutral,Riyadh,Saudi Arabia,Gulf,13435.0
13436,negative,Amman,Syria,Levant,13436.0
13437,neutral,Riyadh,Saudi Arabia,Gulf,13437.0
13438,neutral,Riyadh,Saudi Arabia,Gulf,13438.0
13439,negative,Riyadh,Saudi Arabia,Gulf,13439.0
13440,neutral,Riyadh,Saudi Arabia,Gulf,13440.0
13441,negative,Salt,Jordan,Levant,13441.0
13442,neutral,Rabat,Morocco,Maghreb,13442.0
13443,negative,Riyadh,Saudi Arabia,Gulf,13443.0
13444,negative,Riyadh,Saudi Arabia,Gulf,13444.0
13445,neutral,Salt,Jordan,Levant,13445.0
13446,negative,Riyadh,Saudi Arabia,Gulf,13446.0
13447,negative,Riyadh,Saudi Arabia,Gulf,13447.0
13448,negative,Salt,Jordan,Levant,13448.0
13449,negative,Riyadh,Saudi Arabia,Gulf,13449.0
13450,neutral,Riyadh,Saudi Arabia,Gulf,13450.0
13451,neutral,Jeddha,Saudi Arabia,Gulf,13451.0
13452,neutral,Riyadh,Saudi Arabia,Gulf,13452.0
13453,negative,Salt,Jordan,Levant,13453.0
13454,neutral,Riyadh,Saudi Arabia,Gulf,13454.0
13455,neutral,Salt,Jordan,Levant,13455.0
13456,negative,Salt,Jordan,Levant,13456.0
13457,negative,Riyadh,Saudi Arabia,Gulf,13457.0
13458,negative,Riyadh,Saudi Arabia,Gulf,13458.0
13459,neutral,Riyadh,Saudi Arabia,Gulf,13459.0
13460,negative,Riyadh,Saudi Arabia,Gulf,13460.0
13461,negative,Riyadh,Saudi Arabia,Gulf,13461.0
13462,negative,Riyadh,Saudi Arabia,Gulf,13462.0
13463,negative,Riyadh,Saudi Arabia,Gulf,13463.0
13464,neutral,Riyadh,Saudi Arabia,Gulf,13464.0
13465,neutral,Riyadh,Saudi Arabia,Gulf,13465.0
13466,negative,Salt,Jordan,Levant,13466.0
13467,neutral,Riyadh,Saudi Arabia,Gulf,13467.0
13468,negative,Riyadh,Saudi Arabia,Gulf,13468.0
13469,negative,Riyadh,Saudi Arabia,Gulf,13469.0
13470,neutral,Riyadh,Saudi Arabia,Gulf,13470.0
13471,positive,Riyadh,Saudi Arabia,Gulf,13471.0
13472,neutral,Aleppo,Syria,Levant,13472.0
13473,neutral,Riyadh,Saudi Arabia,Gulf,13473.0
13474,neutral,Riyadh,Saudi Arabia,Gulf,13474.0
13475,neutral,Riyadh,Saudi Arabia,Gulf,13475.0
13476,neutral,Riyadh,Saudi Arabia,Gulf,13476.0
13477,negative,Jeddha,Saudi Arabia,Gulf,13477.0
13478,neutral,Riyadh,Saudi Arabia,Gulf,13478.0
13479,neutral,Riyadh,Saudi Arabia,Gulf,13479.0
13480,neutral,Riyadh,Saudi Arabia,Gulf,13480.0
13481,neutral,Riyadh,Saudi Arabia,Gulf,13481.0
13482,neutral,Riyadh,Saudi Arabia,Gulf,13482.0
13483,neutral,Riyadh,Saudi Arabia,Gulf,13483.0
13484,neutral,Riyadh,Saudi Arabia,Gulf,13484.0
13485,negative,Khartoum,Sudan,Nile Basin,13485.0
13486,neutral,Riyadh,Saudi Arabia,Gulf,13486.0
13487,neutral,Riyadh,Saudi Arabia,Gulf,13487.0
13488,neutral,Riyadh,Saudi Arabia,Gulf,13488.0
13489,neutral,Jeddha,Saudi Arabia,Gulf,13489.0
13490,neutral,Salt,Jordan,Levant,13490.0
13491,negative,Riyadh,Saudi Arabia,Gulf,13491.0
13492,neutral,Riyadh,Saudi Arabia,Gulf,13492.0
13493,neutral,Riyadh,Saudi Arabia,Gulf,13493.0
13494,neutral,Riyadh,Saudi Arabia,Gulf,13494.0
13495,neutral,Riyadh,Saudi Arabia,Gulf,13495.0
13496,neutral,Riyadh,Saudi Arabia,Gulf,13496.0
13497,neutral,Riyadh,Saudi Arabia,Gulf,13497.0
13498,neutral,Riyadh,Saudi Arabia,Gulf,13498.0
13499,neutral,Riyadh,Saudi Arabia,Gulf,13499.0
13500,neutral,Riyadh,Saudi Arabia,Gulf,13500.0
13501,neutral,Riyadh,Saudi Arabia,Gulf,13501.0
13502,neutral,Riyadh,Saudi Arabia,Gulf,13502.0
13503,neutral,Riyadh,Saudi Arabia,Gulf,13503.0
13504,neutral,Riyadh,Saudi Arabia,Gulf,13504.0
13505,neutral,Riyadh,Saudi Arabia,Gulf,13505.0
13506,neutral,Riyadh,Saudi Arabia,Gulf,13506.0
13507,neutral,Riyadh,Saudi Arabia,Gulf,13507.0
13508,neutral,Riyadh,Saudi Arabia,Gulf,13508.0
13509,neutral,Riyadh,Saudi Arabia,Gulf,13509.0
13510,neutral,Riyadh,Saudi Arabia,Gulf,13510.0
13511,neutral,Riyadh,Saudi Arabia,Gulf,13511.0
13512,neutral,Riyadh,Saudi Arabia,Gulf,13512.0
13513,neutral,Riyadh,Saudi Arabia,Gulf,13513.0
13514,neutral,Riyadh,Saudi Arabia,Gulf,13514.0
13515,negative,Riyadh,Saudi Arabia,Gulf,13515.0
13516,neutral,Riyadh,Saudi Arabia,Gulf,13516.0
13517,neutral,Riyadh,Saudi Arabia,Gulf,13517.0
13518,negative,Salt,Jordan,Levant,13518.0
13519,neutral,Riyadh,Saudi Arabia,Gulf,13519.0
13520,neutral,Riyadh,Saudi Arabia,Gulf,13520.0
13521,negative,Riyadh,Saudi Arabia,Gulf,13521.0
13522,neutral,Riyadh,Saudi Arabia,Gulf,13522.0
13523,negative,Riyadh,Saudi Arabia,Gulf,13523.0
13524,negative,Riyadh,Saudi Arabia,Gulf,13524.0
13525,neutral,Riyadh,Saudi Arabia,Gulf,13525.0
13526,negative,Salt,Jordan,Levant,13526.0
13527,neutral,Jeddha,Saudi Arabia,Gulf,13527.0
13528,neutral,Jeddha,Saudi Arabia,Gulf,13528.0
13529,neutral,Riyadh,Saudi Arabia,Gulf,13529.0
13530,negative,Riyadh,Saudi Arabia,Gulf,13530.0
13531,positive,Riyadh,Saudi Arabia,Gulf,13531.0
13532,neutral,Riyadh,Saudi Arabia,Gulf,13532.0
13533,neutral,Riyadh,Saudi Arabia,Gulf,13533.0
13534,negative,Jeddha,Saudi Arabia,Levant,13534.0
13535,neutral,Riyadh,Saudi Arabia,Gulf,13535.0
13536,positive,Riyadh,Saudi Arabia,Gulf,13536.0
13537,negative,Riyadh,Saudi Arabia,Gulf,13537.0
13538,negative,Riyadh,Saudi Arabia,Gulf,13538.0
13539,neutral,Salt,Jordan,Levant,13539.0
13540,negative,Riyadh,Saudi Arabia,Gulf,13540.0
13541,negative,Riyadh,Saudi Arabia,Gulf,13541.0
13542,neutral,Riyadh,Saudi Arabia,Gulf,13542.0
13543,neutral,Riyadh,Saudi Arabia,Gulf,13543.0
13544,negative,Riyadh,Saudi Arabia,Gulf,13544.0
13545,negative,Riyadh,Saudi Arabia,Gulf,13545.0
13546,neutral,Salt,Saudi Arabia,Gulf,13546.0
13547,neutral,Riyadh,Saudi Arabia,Gulf,13547.0
13548,neutral,Salt,Jordan,Levant,13548.0
13549,neutral,Riyadh,Saudi Arabia,Gulf,13549.0
13550,neutral,Salt,Saudi Arabia,Gulf,13550.0
13551,neutral,Salt,Saudi Arabia,Gulf,13551.0
13552,neutral,Jeddha,Saudi Arabia,Gulf,13552.0
13553,neutral,Riyadh,Saudi Arabia,Gulf,13553.0
13554,negative,Riyadh,Saudi Arabia,Gulf,13554.0
13555,neutral,Riyadh,Saudi Arabia,Gulf,13555.0
13556,negative,Jeddha,Saudi Arabia,Levant,13556.0
13557,negative,Riyadh,Saudi Arabia,Gulf,13557.0
13558,neutral,Salt,Jordan,Levant,13558.0
13559,neutral,Salt,Jordan,Levant,13559.0
13560,negative,Riyadh,Saudi Arabia,Gulf,13560.0
13561,negative,Riyadh,Saudi Arabia,Gulf,13561.0
13562,negative,Riyadh,Saudi Arabia,Gulf,13562.0
13563,neutral,Riyadh,Saudi Arabia,Gulf,13563.0
13564,neutral,Riyadh,Saudi Arabia,Gulf,13564.0
13565,neutral,Riyadh,Saudi Arabia,Gulf,13565.0
13566,neutral,Riyadh,Saudi Arabia,Gulf,13566.0
13567,neutral,Riyadh,Saudi Arabia,Gulf,13567.0
13568,neutral,Riyadh,Saudi Arabia,Gulf,13568.0
13569,neutral,Riyadh,Saudi Arabia,Gulf,13569.0
13570,neutral,Riyadh,Saudi Arabia,Gulf,13570.0
13571,negative,Jeddha,Saudi Arabia,Gulf,13571.0
13572,negative,Riyadh,Saudi Arabia,Gulf,13572.0
13573,neutral,Riyadh,Saudi Arabia,Gulf,13573.0
13574,neutral,Riyadh,Saudi Arabia,Gulf,13574.0
13575,neutral,Riyadh,Saudi Arabia,Gulf,13575.0
13576,negative,Salt,Jordan,Levant,13576.0
13577,neutral,Salt,Jordan,Levant,13577.0
13578,neutral,Riyadh,Saudi Arabia,Gulf,13578.0
13579,neutral,Jeddha,Saudi Arabia,Gulf,13579.0
13580,negative,Salt,Jordan,Levant,13580.0
13581,negative,Riyadh,Saudi Arabia,Gulf,13581.0
13582,positive,Riyadh,Saudi Arabia,Gulf,13582.0
13583,negative,Riyadh,Saudi Arabia,Gulf,13583.0
13584,negative,Riyadh,Saudi Arabia,Gulf,13584.0
13585,negative,Salt,Jordan,Levant,13585.0
13586,negative,Riyadh,Saudi Arabia,Gulf,13586.0
13587,negative,Salt,Jordan,Levant,13587.0
13588,neutral,Salt,Jordan,Levant,13588.0
13589,negative,Salt,Jordan,Levant,13589.0
13590,negative,Jeddha,Saudi Arabia,Levant,13590.0
13591,neutral,Riyadh,Saudi Arabia,Gulf,13591.0
13592,neutral,Salt,Saudi Arabia,Gulf,13592.0
13593,negative,Riyadh,Saudi Arabia,Gulf,13593.0
13594,neutral,Riyadh,Saudi Arabia,Gulf,13594.0
13595,neutral,Jeddha,Saudi Arabia,Gulf,13595.0
13596,negative,Jeddha,Saudi Arabia,Levant,13596.0
13597,negative,Riyadh,Saudi Arabia,Gulf,13597.0
13598,positive,Salt,Jordan,Levant,13598.0
13599,negative,Riyadh,Saudi Arabia,Gulf,13599.0
13600,negative,Salt,Saudi Arabia,Gulf,13600.0
13601,negative,Salt,Jordan,Levant,13601.0
13602,positive,Salt,Jordan,Levant,13602.0
13603,neutral,Riyadh,Saudi Arabia,Gulf,13603.0
13604,negative,Riyadh,Saudi Arabia,Gulf,13604.0
13605,neutral,Riyadh,Saudi Arabia,Gulf,13605.0
13606,positive,Salt,Jordan,Levant,13606.0
13607,negative,Jeddha,Saudi Arabia,Gulf,13607.0
13608,neutral,Riyadh,Saudi Arabia,Gulf,13608.0
13609,negative,Jeddha,Saudi Arabia,Gulf,13609.0
13610,negative,Jeddha,Saudi Arabia,Gulf,13610.0
13611,negative,Riyadh,Saudi Arabia,Gulf,13611.0
13612,neutral,Riyadh,Saudi Arabia,Gulf,13612.0
13613,negative,Riyadh,Saudi Arabia,Gulf,13613.0
13614,neutral,Jeddha,Saudi Arabia,Levant,13614.0
13615,negative,Riyadh,Saudi Arabia,Gulf,13615.0
13616,neutral,Salt,Jordan,Levant,13616.0
13617,neutral,Riyadh,Saudi Arabia,Gulf,13617.0
13618,negative,Rabat,Morocco,Maghreb,13618.0
13619,neutral,Riyadh,Saudi Arabia,Gulf,13619.0
13620,neutral,Salt,Jordan,Levant,13620.0
13621,negative,Salt,Jordan,Levant,13621.0
13622,negative,Riyadh,Saudi Arabia,Gulf,13622.0
13623,negative,Riyadh,Saudi Arabia,Gulf,13623.0
13624,neutral,Riyadh,Saudi Arabia,Gulf,13624.0
13625,positive,Riyadh,Saudi Arabia,Gulf,13625.0
13626,neutral,Riyadh,Saudi Arabia,Gulf,13626.0
13627,negative,Riyadh,Saudi Arabia,Gulf,13627.0
13628,neutral,Riyadh,Saudi Arabia,Gulf,13628.0
13629,neutral,Riyadh,Saudi Arabia,Gulf,13629.0
13630,positive,Salt,Jordan,Levant,13630.0
13631,negative,Jeddha,Saudi Arabia,Gulf,13631.0
13632,neutral,Riyadh,Saudi Arabia,Gulf,13632.0
13633,neutral,Riyadh,Saudi Arabia,Gulf,13633.0
13634,negative,Riyadh,Saudi Arabia,Gulf,13634.0
